algo,arch,scale,query,reln,limit,reps,eps,pre_eps,run_eps,nosy_ans,gsens,bias_ans,true_ans,nosy_ans_list,bias_ans_list,gsens_list,avg_time,time_list
TSensDP,snap_facebook,1,q_4star_c31edd,source_686_circle_circle4,100,10,1.0,0.5,0.5,784.254480221525,21.2,761.1,1398.0,"[7.309604008721292, 1747.6920195894138, 8.185897563892109, 1428.246915435094, 972.886953202166, 4.809673707249697, 1207.5124632717361, 1307.582325347559, 1152.6109175207307, 5.708032568686925]","[4.0, 1398.0, 4.0, 1398.0, 963.0, 4.0, 1219.0, 1398.0, 1219.0, 4.0]","[1, 142, 1, 20, 7, 1, 8, 23, 8, 1]",0.5004976511001586,"[0.4946596622467041, 0.4963710308074951, 0.4996066093444824, 0.49467992782592773, 0.5268592834472656, 0.500699520111084, 0.5088794231414795, 0.4764881134033203, 0.5036196708679199, 0.5031132698059082]"
TSensDP,snap_facebook,1,q_4star_c31edd,source_686_circle_circle4,1000,10,1.0,0.5,0.5,325.12447943595606,586.9,840.4,1398.0,"[5.604200093624679, 6.778576400333347, -1579.5939409663838, 1263.1421294778145, 1638.0482302820699, 546.6844523183976, 1152.6616221246604, 212.3957567421628, 2.011135605298032, 3.5126322815832767]","[4.0, 4.0, 1398.0, 1398.0, 1398.0, 1398.0, 1398.0, 1398.0, 4.0, 4.0]","[1, 1, 1497, 501, 1086, 1178, 1243, 360, 1, 1]",0.5194711446762085,"[0.5247831344604492, 0.5068044662475586, 0.5313024520874023, 0.5126824378967285, 0.5627601146697998, 0.5442278385162354, 0.506507158279419, 0.5018963813781738, 0.5083162784576416, 0.49543118476867676]"
TSensDP,snap_facebook,1,q_4cycle_7de1ca,source_348_circle_circle11,10,10,1.0,0.5,0.5,19450.589382104838,44.6,19469.3,19737.0,"[19597.296610261328, 19743.23663242415, 19533.855103646572, 19548.321301975135, 19058.773888150536, 19026.17205628274, 19631.599335237835, 19649.798744685424, 19514.13554212094, 19202.704606263713]","[19596.0, 19737.0, 19596.0, 19596.0, 19244.0, 19244.0, 19596.0, 19596.0, 19244.0, 19244.0]","[46, 49, 44, 44, 43, 43, 46, 45, 43, 43]",0.5475045680999756,"[0.5591139793395996, 0.5590870380401611, 0.5033855438232422, 0.5477595329284668, 0.586294412612915, 0.5336794853210449, 0.5443239212036133, 0.5253500938415527, 0.5590648651123047, 0.5569868087768555]"
TSensDP,snap_facebook,1,q_4cycle_7de1ca,source_348_circle_circle11,100,10,1.0,0.5,0.5,18870.475439255057,78.9,18974.8,19737.0,"[19603.562531597432, 19513.326724855833, 16099.066031342043, 18268.018984800343, 19412.285095121693, 19508.70668502623, 19765.583398122548, 19019.185716586297, 18310.584073284015, 19204.43515181414]","[19596.0, 19596.0, 16049.0, 18108.0, 19737.0, 19596.0, 19737.0, 19737.0, 18348.0, 19244.0]","[45, 44, 35, 39, 310, 44, 59, 129, 41, 43]",0.5631409168243409,"[0.5397875308990479, 0.5369853973388672, 0.5039882659912109, 0.5969383716583252, 0.6175942420959473, 0.5597498416900635, 0.5768814086914062, 0.5221621990203857, 0.5725274085998535, 0.6047945022583008]"
TSensDP,snap_facebook,1,q_4cycle_7de1ca,source_348_circle_circle11,500,10,1.0,0.5,0.5,19150.934920888823,243.5,19210.7,19737.0,"[21010.354396469902, 19573.53843606681, 14753.693662681204, 19015.76243775449, 19701.670095362402, 20050.70504707599, 19694.566225101, 19599.299077016636, 19413.658291476077, 18696.10153988371]","[19737.0, 19596.0, 14756.0, 19737.0, 19737.0, 19737.0, 19737.0, 19737.0, 19596.0, 19737.0]","[527, 44, 33, 236, 64, 406, 165, 138, 45, 777]",0.6019465446472168,"[0.5769329071044922, 0.570228099822998, 0.5380604267120361, 0.5694005489349365, 0.5311543941497803, 0.5722877979278564, 0.8886318206787109, 0.5566244125366211, 0.6169881820678711, 0.5991568565368652]"
TSensDP,snap_facebook,1,q_4cycle_7de1ca,source_348_circle_circle11,1000,10,1.0,0.5,0.5,10934.459634897776,334.3,11016.4,19737.0,"[1.9159293134934983, 18177.648875508614, -2.134646106015712, 16782.360953780124, 18672.906395179958, 1.75859114553232, 3.1926032137484133, 22410.672073579753, 20153.37640641999, 13142.89916694258]","[1.0, 18108.0, 1.0, 19737.0, 19737.0, 1.0, 1.0, 19737.0, 19737.0, 13104.0]","[1, 39, 1, 535, 646, 1, 1, 1650, 438, 31]",0.5773724555969239,"[0.5947279930114746, 0.5811252593994141, 0.5623044967651367, 0.5786402225494385, 0.5651159286499023, 0.5320634841918945, 0.5797579288482666, 0.6408998966217041, 0.6148245334625244, 0.5242648124694824]"
TSensDP,snap_facebook,1,q_4cycle_7de1ca,source_348_circle_circle11,1500,10,1.0,0.5,0.5,10042.539497948716,387.7,9869.0,19737.0,"[24218.31927473259, 1.238369505447505, 4.459266830392268, 0.5640009508935488, 1.2517093132952357, -10.318699210317622, 20058.790330916898, 18341.484863698774, 19427.969520610197, 18381.63634213901]","[19737.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19737.0, 19737.0, 19737.0, 19737.0]","[1007, 1, 1, 1, 1, 1, 185, 320, 1507, 853]",0.5689788103103638,"[0.5901732444763184, 0.5378577709197998, 0.543954610824585, 0.5763735771179199, 0.6256656646728516, 0.5391724109649658, 0.5456414222717285, 0.5544378757476807, 0.5988750457763672, 0.5776364803314209]"
TSensDP,snap_facebook,1,q_4cycle_7de1ca,source_348_circle_circle11,10000,10,1.0,0.5,0.5,12010.356603943985,4014.7,13816.2,19737.0,"[19688.701733035585, -0.7632229079297157, 4381.430689678216, 14135.118435574543, -0.3811957899349592, 31052.473306364824, 12884.189731446568, 19086.06555427708, 4.2730386716729365, 18872.457969089195]","[19737.0, 1.0, 19737.0, 19737.0, 1.0, 19737.0, 19737.0, 19737.0, 1.0, 19737.0]","[1877, 1, 12272, 5178, 1, 8594, 9291, 1205, 1, 1727]",0.6471348524093627,"[0.6097366809844971, 0.5838930606842041, 0.8483247756958008, 0.7419779300689697, 0.5196492671966553, 0.79901123046875, 0.665093183517456, 0.549893856048584, 0.5335135459899902, 0.6202549934387207]"
TSensDP,snap_facebook,1,q_triangle_b052f9,source_686_circle_circle13,1,10,1.0,0.5,0.5,1742.3102448923016,13.8,1749.4,1844.0,"[1737.1817356474523, 1833.2290406643335, 1827.76128881355, 1835.666196210704, 1753.823937954835, 1537.6171320104702, 1760.0019367538218, 1630.4274495730845, 1850.9169161116388, 1656.4768151831233]","[1743.0, 1844.0, 1844.0, 1844.0, 1743.0, 1507.0, 1743.0, 1743.0, 1844.0, 1639.0]","[13, 15, 15, 16, 13, 11, 13, 13, 17, 12]",0.2462594270706177,"[0.25586867332458496, 0.25954437255859375, 0.20524024963378906, 0.21547698974609375, 0.23791742324829102, 0.26358652114868164, 0.2650625705718994, 0.27910804748535156, 0.2644476890563965, 0.21634173393249512]"
TSensDP,snap_facebook,1,q_triangle_b052f9,source_686_circle_circle13,30,10,1.0,0.5,0.5,1656.1750350948346,23.2,1659.7,1844.0,"[1932.3469452035035, 1762.5664328337446, 1783.7492739216436, 1860.713693666851, 1732.2344303230318, 538.0153535802202, 1741.5854575718345, 1862.1686821509006, 1847.8225706159528, 1500.5475110806642]","[1844.0, 1844.0, 1844.0, 1844.0, 1743.0, 540.0, 1743.0, 1844.0, 1844.0, 1507.0]","[27, 19, 63, 22, 13, 6, 13, 40, 18, 11]",0.2536314964294434,"[0.25389909744262695, 0.25032639503479004, 0.27622461318969727, 0.2705206871032715, 0.25544095039367676, 0.22913074493408203, 0.2501082420349121, 0.24534368515014648, 0.2349848747253418, 0.27033567428588867]"
TSensDP,snap_facebook,1,q_triangle_b052f9,source_686_circle_circle13,50,10,1.0,0.5,0.5,1182.6757354473525,24.2,1143.2,1844.0,"[2121.5180521936827, 1169.423053653332, 2.912325889745091, 1757.82913735184, 1661.8647189190592, 4.738104826218279, 1345.7002984650796, 1617.806855969391, 2137.7916073178167, 7.1731998873596545]","[1844.0, 1153.0, 4.0, 1743.0, 1844.0, 4.0, 1353.0, 1639.0, 1844.0, 4.0]","[98, 9, 1, 13, 43, 1, 10, 12, 54, 1]",0.2405054092407227,"[0.21895432472229004, 0.19771218299865723, 0.23433852195739746, 0.22258996963500977, 0.24264144897460938, 0.27892112731933594, 0.2807786464691162, 0.23845815658569336, 0.22914958000183105, 0.26151013374328613]"
TSensDP,snap_facebook,1,q_triangle_b052f9,source_686_circle_circle13,80,10,1.0,0.5,0.5,1399.6592969349808,44.7,1350.1,1844.0,"[1793.195779154689, 1528.9631405857588, 1167.7473438339655, 3.679758599883198, 938.2318069976598, 2310.593028882603, 1890.7529686797923, 1755.895161554567, 749.99276595814, 1857.541215102749]","[1799.0, 1507.0, 1153.0, 4.0, 919.0, 1844.0, 1844.0, 1844.0, 743.0, 1844.0]","[14, 11, 9, 1, 8, 289, 21, 70, 7, 17]",0.2630905151367188,"[0.27199244499206543, 0.2731945514678955, 0.2133960723876953, 0.2785000801086426, 0.2503480911254883, 0.25791049003601074, 0.24281620979309082, 0.2728090286254883, 0.29968976974487305, 0.2702484130859375]"
TSensDP,snap_facebook,1,q_triangle_b052f9,source_686_circle_circle13,100,10,1.0,0.5,0.5,1530.1129212513074,42.7,1508.1,1844.0,"[4.009744217482712, 1601.0833521863788, 1846.2799450802047, 1882.3827994196995, 1878.2842086798616, 1247.6994323300873, 1191.3605562168304, 1942.964622462671, 1827.426480174312, 1879.6380717455436]","[4.0, 1507.0, 1844.0, 1844.0, 1844.0, 1353.0, 1153.0, 1844.0, 1844.0, 1844.0]","[1, 11, 15, 71, 51, 10, 9, 71, 85, 103]",0.2481263875961304,"[0.23743653297424316, 0.25171923637390137, 0.25865769386291504, 0.27203965187072754, 0.25583815574645996, 0.24876070022583008, 0.2772688865661621, 0.28249073028564453, 0.20756769180297852, 0.1894845962524414]"
TSensDP,snap_facebook,1,q_triangle_b052f9,source_686_circle_circle13,1000,10,1.0,0.5,0.5,1313.0123236582422,346.0,903.5,1844.0,"[6.2462572369489635, 3.9456721879529075, 3468.28375766929, 8.947808517225734, 5.672080293719732, 2641.175537061016, 4.232179679098337, 2690.911739910102, 2660.670479068316, 1640.0377249587523]","[4.0, 4.0, 1844.0, 4.0, 4.0, 1844.0, 4.0, 1844.0, 1844.0, 1639.0]","[1, 1, 865, 1, 1, 428, 1, 436, 1714, 12]",0.2858392000198364,"[0.27132654190063477, 0.34625768661499023, 0.5359683036804199, 0.22607755661010742, 0.23761701583862305, 0.27190113067626953, 0.23535823822021484, 0.2876420021057129, 0.282367467880249, 0.16387605667114258]"
TSensDP,snap_facebook,1,q_4star_568681,source_348_circle_circle13,1,10,1.0,0.5,0.5,1244.16303073948,16.0,1246.8,1369.0,"[1130.9355289380535, 1246.1177340011309, 1197.553948903917, 1359.3364636516824, 1386.964990407481, 1153.4296573020565, 1370.7290593920402, 1217.2640656290987, 1239.6204190889807, 1139.6784400803595]","[1198.0, 1262.0, 1198.0, 1313.0, 1369.0, 1262.0, 1313.0, 1198.0, 1262.0, 1093.0]","[15, 16, 15, 17, 19, 16, 17, 15, 16, 14]",0.5338725090026856,"[0.5020830631256104, 0.5479376316070557, 0.4958462715148926, 0.5344338417053223, 0.5311903953552246, 0.5644998550415039, 0.5197231769561768, 0.5452024936676025, 0.5179948806762695, 0.5798134803771973]"
TSensDP,snap_facebook,1,q_4star_568681,source_348_circle_circle13,10,10,1.0,0.5,0.5,1136.1732876841506,14.7,1149.5,1369.0,"[1051.7292841709982, 1033.400268384689, 1206.5201872459118, 1060.377186459398, 1015.5269224074217, 1372.1315412703373, 1248.3587632645495, 906.8215072847748, 1185.9147641940938, 1280.952452159333]","[1093.0, 1037.0, 1198.0, 1037.0, 1093.0, 1331.0, 1313.0, 933.0, 1198.0, 1262.0]","[14, 13, 15, 13, 14, 18, 17, 12, 15, 16]",0.5558918952941895,"[0.5526115894317627, 0.5142209529876709, 0.5683374404907227, 0.5468950271606445, 0.5739588737487793, 0.5063257217407227, 0.5555622577667236, 0.5948379039764404, 0.5703301429748535, 0.5758390426635742]"
